Timestamp(us), ax, ay, az, gx, gy, gz
1536815338,-139,2,2135,7,-244,4
1536835327,-26,28,2061,-50,-248,11
1536855316,-45,-7,2012,-78,-306,38
1536875305,-116,-25,1981,-25,-304,31
1536895294,-41,-2,2014,2,-256,-9
1536915283,62,-73,2030,17,-268,-3
1536935272,-122,4,2060,33,-325,27
1536955261,-48,-21,2129,59,-231,2
1536975250,-34,-26,2053,69,-152,-22
1536995239,-17,-3,2024,89,-85,-32
1537015228,-41,9,2066,109,-88,-19
1537035217,-18,9,2102,115,-70,-6
1537055206,-15,-3,2083,123,-51,19
1537075195,-22,29,2025,132,-1,35
1537095184,-26,31,2058,145,6,42
1537115173,-17,31,2053,149,35,38
1537135162,7,25,2025,145,58,31
1537155151,21,47,1988,141,65,19
1537175140,-33,28,2070,141,50,10
1537195129,-153,0,2168,145,52,-10
1537215118,-109,95,2094,112,122,-85
1537235107,3,114,2023,99,188,-147
1537255096,-49,89,1959,119,185,-113
1537275085,-42,113,2056,124,92,-120
1537295074,4,38,2090,79,73,-187
1537315063,1,34,2115,42,82,-211
1537335052,-9,112,2117,26,57,-173
1537355041,57,107,1957,-28,24,-136
1537375030,82,89,1997,-107,-19,-90
1537395019,-57,112,2126,-154,-123,6
1537415008,-64,133,2075,-205,-154,76
1537434997,-14,67,2068,-264,-193,114
1537454986,46,24,2004,-280,-198,134
1537474975,18,22,1978,-279,-162,127
1537494964,-46,-18,2030,-235,-169,96
1537514953,-28,-24,2053,-174,-108,32
1537534942,-14,4,2008,-116,-8,-34
1537554931,-53,37,1955,-50,56,-82
1537574920,-43,55,2043,25,61,-122
1537594909,-21,11,2065,76,52,-122
1537614898,-9,22,2053,105,55,-89
1537634887,-13,21,2076,122,53,-52
1537654876,-6,0,2053,125,69,-35
1537674865,-3,25,2051,124,95,-34
1537694854,-18,42,2056,117,108,-39
1537714843,-58,37,2056,117,100,-53
1537734832,-71,49,2098,128,110,-77
1537754821,-76,66,2054,140,151,-98
1537774810,-54,85,2025,149,186,-115
1537794799,-52,89,2049,162,177,-107
1537814788,-43,93,2033,169,169,-78
1537834777,-19,110,2031,149,151,-43
1537854766,-25,96,2067,130,90,7
1537874755,-9,109,2051,99,65,54
1537894744,-39,103,2050,76,25,102
1537914733,-43,115,2032,64,-11,132
1537934722,-46,116,2033,54,-42,158
1537954711,-65,110,2034,62,-64,170
1537974700,-67,112,2019,75,-51,147
1537994689,-65,102,2033,100,-35,127
1538014678,-47,124,1986,128,3,104
1538034667,-65,121,2003,154,3,75
1538054656,-79,127,2055,178,-1,57
1538074645,-62,155,2048,203,19,54
1538094635,-45,148,2047,211,30,50
1538114624,-71,138,2075,215,23,55
1538134613,-57,157,2011,208,52,54
1538154602,-32,157,2081,182,52,40
1538174591,-103,153,2115,192,43,32
1538194580,-96,178,2051,185,118,1
1538214569,-88,188,2060,171,155,-19
1538234558,-90,226,2006,162,178,-22
1538254547,-94,249,1997,143,168,-17
1538274536,-142,247,2064,136,125,-1
1538294525,-152,265,2075,146,135,25
1538314514,-137,273,2002,153,158,57
1538334503,-117,280,1970,161,147,80
1538354492,-127,277,2019,179,95,94
1538374481,-140,266,2026,197,97,97
1538394470,-121,257,2025,212,115,83
1538414459,-119,259,2022,229,147,70
1538434448,-137,276,2027,247,164,62
1538454437,-161,292,2035,260,182,58
1538474426,-143,328,1977,261,224,47
1538494415,-165,335,2015,248,201,45
1538514404,-189,347,2061,237,166,62
1538534393,-193,350,2064,217,194,70
1538554382,-191,339,2057,198,233,79
1538574371,-210,347,2065,185,279,95
1538594360,-224,360,2054,176,334,110
1538614349,-212,379,1992,161,399,112
1538634338,-212,379,1992,150,421,114
1538654327,-226,389,1971,150,421,114
1538674316,-238,401,1969,144,406,119
1538694305,-229,421,1961,136,378,118
1538714294,-248,420,1960,133,357,112
1538734283,-298,414,1963,133,347,97
1538754272,-369,424,1976,140,375,75
1538774261,-388,441,2006,150,449,28
1538794250,-373,463,2029,155,497,-36
1538814239,-475,463,2148,160,551,-65
1538834228,-556,481,2220,185,705,-56
1538854217,-623,526,2268,201,925,-47
1538874206,-708,546,2332,235,1213,-38
1538894195,-804,573,2345,295,1453,-41
1538914184,-902,638,2176,357,1683,-57
1538934173,-712,637,1850,423,1870,-104
1538954162,-656,633,1577,415,1829,-78
1538974151,-830,648,1494,411,1865,27
1538994140,-734,501,1484,393,2306,102
1539014129,-1181,472,1275,364,2492,285
1539034118,-1445,452,1060,314,2131,647
1539054107,-1686,475,934,115,1615,934
1539074096,-1529,491,982,-91,1492,1069
1539094085,-1454,510,1160,-277,1573,1202
1539114074,-1483,528,1292,-426,1692,1287
1539134063,-1336,565,1296,-537,2013,1234
1539154052,-1130,605,1317,-586,2249,1074
1539174041,-1010,585,1502,-501,2088,865
1539194030,-1330,697,1485,-194,1542,649
1539214019,-843,616,2202,-203,3988,696
1539234008,-452,885,1719,-95,3496,-52
1539253997,-982,838,1331,-15,2066,-402
1539273986,-1135,727,995,0,1394,-276
1539293975,-1328,684,829,-80,680,-103
1539313964,-1645,722,942,-144,412,5
1539333953,-1652,775,952,-159,419,-156
1539353942,-1672,762,906,-109,-40,-248
1539373931,-1858,763,855,-134,-469,-188
1539393920,-1782,781,809,-121,-488,-117
1539413909,-1596,788,837,-38,-793,-121
1539433898,-1700,735,885,-44,-1108,-94
1539453887,-1559,722,964,-65,-1122,-76
1539473876,-1510,717,981,-117,-1353,-82
1539493865,-1682,708,1024,-181,-1464,-68
1539513854,-1599,720,1178,-206,-1138,-58
1539533843,-1505,730,1232,-239,-949,-19
1539553833,-1517,738,1271,-276,-966,42
1539573822,-1498,718,1330,-282,-931,73
1539593811,-1408,692,1343,-285,-808,36
1539613800,-1465,684,1353,-291,-651,4
1539633789,-1451,650,1345,-265,-432,10
1539653778,-1288,604,1335,-228,-244,12
1539673767,-1339,569,1312,-211,-245,-11
1539693756,-1420,508,1284,-242,-208,-94
1539713745,-1407,438,1284,-275,-58,-133
1539733734,-1536,408,1259,-329,139,-119
1539753723,-1526,381,1214,-414,525,-121
1539773712,-1427,395,1190,-486,773,-141
1539793701,-1407,454,1182,-549,760,-152
1539813690,-1362,481,1232,-557,653,-197
1539833679,-1453,495,1245,-532,469,-229
1539853668,-1511,496,1211,-471,451,-268
1539873657,-1517,530,1233,-399,621,-313
1539893646,-1597,522,1268,-336,827,-339
1539913635,-1590,532,1258,-265,1007,-401
1539933624,-1583,520,1244,-207,1054,-429
1539953613,-1604,504,1225,-194,954,-424
1539973602,-1659,505,1193,-193,821,-401
1539993591,-1741,485,1124,-189,789,-344
1540013580,-1745,470,1048,-166,859,-303
1540033569,-1832,456,950,-147,1001,-273
1540053558,-1881,427,860,-177,1259,-302
1540073547,-1787,380,837,-188,1473,-324
1540093536,-1860,331,844,-164,1604,-226
1540113525,-1903,354,752,-216,1683,-221
1540133514,-1905,344,662,-205,1732,-292
1540153503,-2047,309,565,-186,1823,-310
1540173492,-2134,279,482,-190,1918,-338
1540193481,-2118,265,447,-170,2024,-347
1540213470,-2198,271,383,-172,2152,-295
1540233459,-2210,284,283,-191,2309,-248
1540253448,-2214,311,156,-203,2320,-208
1540273437,-2270,322,75,-232,2040,-153
1540293426,-2295,283,212,-124,1773,-42
1540313415,-2317,412,195,-301,1296,187
1540333404,-2353,482,171,-264,1008,301
1540353393,-2286,518,31,-214,903,351
1540373382,-2213,533,-109,-183,898,435
1540393371,-2149,560,-231,-182,942,461
1540413360,-2063,563,-324,-205,1035,460
1540433349,-1998,563,-536,-254,1166,472
1540453338,-1903,470,-808,-306,1513,471
1540473327,-1779,357,-907,-493,1955,380
1540493316,-1637,305,-1011,-686,2254,205
1540513305,-1338,305,-1106,-864,2311,26
1540533294,-1331,165,-1125,-1029,2156,-167
1540553283,-1446,151,-1175,-1280,2312,-222
1540573272,-1306,240,-1231,-1337,2655,-405
1540593261,-1273,115,-1253,-1363,2792,-608
1540613250,-1350,113,-1288,-1371,2826,-735
1540633239,-1560,187,-1405,-1228,2881,-791
1540653228,-1575,166,-1350,-1056,2978,-999
1540673217,-1487,105,-1201,-954,2827,-1253
1540693206,-1460,90,-1098,-880,2487,-1329
1540713195,-1484,116,-1029,-809,1917,-1359
1540733184,-1466,68,-1012,-759,1213,-1319
1540753173,-1437,48,-1017,-705,561,-1263
1540773162,-1467,13,-998,-627,33,-1297
1540793151,-1456,-36,-1030,-525,-285,-1372
1540813140,-1432,-15,-1051,-416,-374,-1460
1540833129,-1396,-11,-1072,-247,-285,-1546
1540853118,-1376,10,-1151,-76,-212,-1555
1540873107,-1363,-48,-1209,169,-144,-1514
1540893096,-1409,-97,-1236,383,-119,-1368
1540913085,-1433,-114,-1293,513,-195,-1268
1540933074,-1592,-181,-1323,680,-32,-1251
1540953063,-1637,-277,-1273,789,155,-1295
1540973052,-2057,-238,-1725,671,-124,-1285
1540993041,-2653,-334,-2351,533,-194,-1270
1541013031,-2507,-362,-2089,490,-66,-470
1541033020,-2198,-294,-1696,123,-111,66
1541053009,-1628,-268,-1275,-140,-232,221
1541072998,-1256,-279,-1215,-113,-432,311
1541092987,-1167,-307,-1245,77,-257,166
1541112976,-1159,-346,-1370,255,-202,-63
1541132965,-1159,-346,-1370,255,-202,-63
1541152954,-1291,-303,-1376,350,-284,-218
1541172943,-1597,-262,-1391,397,-340,-226
1541192932,-1911,-276,-1503,356,-347,-258
1541212921,-1584,-286,-1529,295,-64,-135
1541232910,-1667,-318,-1446,169,179,93
1541252899,-1427,-353,-1328,100,249,219
1541272888,-1419,-347,-1346,86,257,263
1541292877,-1445,-350,-1423,103,154,50
1541312866,-1321,-361,-1463,89,44,-49
1541332855,-1612,-322,-1429,-19,39,-4
1541352844,-1742,-309,-1405,25,103,-58
1541372833,-1578,-297,-1417,37,149,-163
1541392822,-1530,-330,-1424,-18,72,-183
1541412811,-1552,-306,-1348,-1,141,-28
1541432800,-1455,-316,-1396,13,255,-60
1541452789,-1442,-316,-1470,9,238,-122
1541472778,-1423,-307,-1435,43,239,-141
1541492767,-1451,-349,-1365,-25,481,-41
1541512756,-1308,-317,-1433,-157,726,106
1541532745,-1470,-335,-1588,-121,582,238
1541552734,-1527,-344,-1590,-61,403,181
1541572723,-1297,-320,-1549,-82,254,45
1541592712,-1273,-311,-1523,-169,153,-51
1541612701,-1371,-297,-1486,-174,72,-122
1541632690,-1353,-196,-1617,-37,-146,-165
1541652679,-1553,-309,-1543,232,-523,-205
1541672668,-1456,-339,-1362,26,-100,-64
1541692657,-1437,-346,-1413,-78,171,136
1541712646,-1365,-347,-1482,-90,171,156
1541732635,-1515,-299,-1494,-123,225,188
1541752624,-1445,-291,-1503,-134,75,127
1541772613,-1449,-320,-1537,-97,-139,143
1541792602,-1401,-315,-1583,-87,-260,184
1541812591,-1335,-327,-1579,-103,-245,89
1541832580,-1264,-289,-1549,-116,-356,-29
1541852569,-1508,-267,-1434,-111,-449,-45
1541872558,-1839,-357,-1251,-62,-269,-48
1541892547,-1396,-200,-1466,-231,-61,154
1541912536,-1317,-343,-1461,-72,-15,0
1541932525,-1469,-242,-1462,-158,-76,208
1541952514,-1485,-79,-1493,-179,-49,-31
1541972503,-1496,-394,-1353,-22,377,-231
1541992492,-1091,-173,-1645,-140,-21,-40
1542012481,-1549,-253,-1489,-115,-26,-61
1542032470,-1565,-169,-1431,-95,-63,-100
1542052459,-1481,-336,-1469,-25,185,-328
1542072448,-1326,-195,-1588,-9,70,-43
1542092437,-1474,-255,-1540,-6,40,-76
1542112426,-1406,-271,-1499,10,61,-116
1542132415,-1386,-95,-1562,32,142,-152
1542152404,-2070,-584,-1325,51,533,-100
1542172393,-784,-165,-1575,-52,81,119
1542192382,-1218,-219,-1620,-175,-218,-30
1542212371,-1320,-248,-1504,-163,-302,-205
1542232360,-1466,-384,-1449,-37,-57,-582
1542252349,-1228,-251,-1541,41,-201,-286
1542272338,-1478,-217,-1503,29,-195,-111
1542292327,-1428,-335,-1462,46,-182,-144
1542312316,-1579,-281,-1434,63,-6,-114
1542332305,-1429,-257,-1454,111,14,-151
1542352294,-1619,-302,-1460,-31,163,253
1542372283,-1409,-276,-1507,61,161,54
1542392272,-1432,-353,-1524,247,239,-309
1542412261,-1363,-335,-1492,204,110,-94
1542432250,-1375,-287,-1491,181,7,-40
1542452239,-1421,-328,-1500,198,4,-121
1542472229,-1455,-330,-1471,148,-17,-74
1542492218,-1418,-330,-1509,120,-189,-76
1542512207,-1325,-376,-1525,76,-246,-18
1542532196,-1403,-357,-1500,60,-232,94
1542552185,-1418,-361,-1461,179,-247,-93
1542572174,-1421,-369,-1446,205,-228,-144
1542592163,-1533,-431,-1412,149,-81,-107
1542612152,-1300,-395,-1387,61,-174,16
1542632141,-1682,-234,-1309,-478,749,548
1542652130,-1399,-365,-1590,-47,320,85
1542672119,-1329,-231,-1529,-406,68,329
1542692108,-1337,-211,-1477,143,-50,-193
1542712097,-1602,-378,-1481,-2,386,109
1542732086,-1380,-107,-1570,45,-106,-24
1542752075,-1420,-323,-1472,235,-265,-283
1542772064,-1517,-397,-1347,71,-103,-128
1542792053,-1744,-432,-1436,-784,1146,480
1542812042,-1378,-164,-1649,-342,137,193
1542832031,-1284,-344,-1301,167,-255,-164
1542852020,-1554,-317,-1591,-215,688,86
1542872009,-1516,-505,-1497,560,1440,-312
1542891998,-997,-454,-1652,545,1563,-184
1542911987,-1275,-718,-1417,-129,757,96
1542931976,-1133,-160,-1782,-338,688,110
1542951965,-1180,-269,-1699,107,251,3
1542971954,-1182,-312,-1700,112,-85,-71
1542991943,-1260,-322,-1711,104,-30,-89
1543011932,-1253,-321,-1616,-12,84,-41
1543031921,-2393,-1111,-2469,686,1065,-474
1543051910,-810,642,-1772,1170,5737,-585
1543071899,-945,-953,-1243,-709,4811,1197
1543091888,-524,-517,-1626,-243,2949,597
1543111877,-465,-446,-1887,-76,1813,218
1543131866,-511,-321,-1945,48,987,48
1543151855,-482,-321,-1911,205,476,-23
1543171844,-546,-321,-2013,186,163,-45
1543191833,-576,-347,-2039,109,173,7
1543211822,-578,-388,-1999,53,272,59
1543231811,-506,-432,-1947,28,295,77
1543251800,-484,-471,-1969,25,286,83
1543271789,-459,-484,-1979,33,325,53
1543291778,-392,-479,-1979,-29,309,33
1543311767,-425,-449,-1992,-110,210,25
1543331756,-463,-432,-2035,-161,119,29
1543351745,-492,-412,-2050,-178,139,35
1543371734,-510,-422,-2055,-172,189,46
1543391723,-380,-335,-1854,-148,187,12
1543411712,-427,-306,-1969,-137,-90,16
1543431701,-460,-371,-2106,-118,-63,64
1543451690,-454,-321,-2049,-96,148,68
1543471679,-436,-334,-1998,-68,200,25
1543491668,-422,-274,-1942,-53,150,-8
1543511657,-376,-312,-1950,-53,-27,12
1543531646,-389,-337,-1997,-116,-236,76
1543551635,-400,-367,-2107,-144,-438,104
1543571624,-420,-296,-1973,-104,-108,93
1543591613,-397,-302,-1924,-116,-93,75
1543611602,-397,-302,-1924,-116,-93,75
1543631591,-440,-306,-1915,-115,-330,112
1543651580,-521,-355,-2029,-105,-517,135
1543671569,-497,-330,-1993,-99,-180,116
1543691558,-481,-336,-1968,-100,-119,202
1543711547,-469,-263,-1951,-96,-108,211
1543731536,-537,-242,-2038,-125,-291,191
1543751525,-548,-200,-2035,-191,-123,210
1543771514,-489,-272,-1868,-126,1,192
1543791503,-506,-259,-1932,-116,-458,131
1543811492,-556,-220,-2046,-302,-623,70
1543831481,-624,-284,-1987,-292,-373,76
1543851470,-609,-239,-1944,-274,-345,29
1543871459,-624,-317,-2006,-207,-363,25
1543891448,-626,-259,-1979,-37,-89,5
1543911437,-646,-228,-1953,-59,-32,19
1543931427,-642,-191,-1924,-49,-51,23
1543951416,-688,-184,-1991,-5,-89,-9
1543971405,-652,-196,-1977,36,-23,-33
1543991394,-674,-215,-1994,11,-27,8
1544011383,-632,-231,-1926,-7,31,31
1544031372,-625,-226,-1990,-11,26,39
1544051361,-615,-228,-1968,6,81,32
1544071350,-618,-232,-1974,25,116,27
1544091339,-627,-241,-1963,21,191,-7
1544111328,-610,-223,-1952,-5,225,-35
1544131317,-599,-206,-1979,-40,144,-3
1544151306,-585,-143,-1976,-26,95,5
1544171295,-607,-182,-1991,41,24,-11
1544191284,-597,-214,-1981,52,54,-19
1544211273,-547,-218,-1939,3,71,8
1544231262,-546,-197,-1967,-33,-95,32
1544251251,-604,-187,-2010,-8,-218,21
1544271240,-625,-192,-2018,4,-222,23
1544291229,-660,-165,-1949,49,-142,54
1544311218,-626,-257,-1998,106,-151,90
1544331207,-626,-268,-2039,16,3,-40
1544351196,-614,-155,-1852,-13,143,-63
1544371185,-633,-247,-1965,27,-191,24
1544391174,-659,-255,-1998,23,-156,31
1544411163,-685,-305,-1936,20,-6,24
1544431152,-673,-285,-1955,1,-13,5
1544451141,-677,-286,-1984,-25,34,26
1544471130,-645,-259,-1941,-46,54,35
1544491119,-640,-240,-1966,-38,-36,28
1544511108,-620,-245,-1952,-7,-72,2
1544531097,-608,-255,-1941,-1,-105,-8
1544551086,-723,-222,-1869,8,-286,40
1544571075,-721,-219,-2123,88,-495,153
1544591064,-440,-210,-1585,8,-329,206
1544611053,-720,-207,-2260,-469,-1549,130
1544631042,-895,-215,-2068,-156,-169,-133
1544651031,-695,-131,-1642,-22,-570,-193
1544671020,-874,-120,-2098,-196,-504,-61
1544691009,-786,-228,-1732,9,231,7
1544710998,-789,-204,-1793,-113,-1349,79
1544730987,-861,21,-1929,-222,-1789,145
1544750976,-1033,-244,-1887,-185,-1452,313
1544770965,-1062,-93,-1962,-223,-912,139
1544790954,-986,-108,-1796,100,200,-4
1544810943,-986,-94,-1809,-45,-138,21
1544830932,-1030,-87,-1807,-95,-304,3
1544850921,-1021,-108,-1788,-27,-179,-58
1544870910,-1053,-117,-1810,-9,-154,-24
1544890899,-1040,-154,-1799,-2,-164,-63
1544910888,-986,-173,-1805,40,-86,-46
1544930877,-1029,-161,-1812,-7,-190,20
1544950866,-1050,-167,-1813,-20,-243,8
1544970855,-1052,-158,-1767,-16,-236,-27
1544990844,-1127,-133,-1736,-52,-261,-77
1545010833,-1156,-148,-1740,-15,-167,-113
1545030822,-1099,-119,-1573,-147,-353,-36
1545050811,-1133,-7,-1684,-1316,-2797,232
1545070800,-1591,-101,-1810,-866,-1773,178
1545090789,-1144,-144,-1711,759,1034,-152
1545110778,-1280,-36,-1568,-7,-311,71
1545130767,-1156,-71,-1692,590,1064,-53
1545150756,-1098,-103,-1650,221,358,5
1545170745,-1217,-110,-1799,-102,263,153
1545190734,-1165,-110,-1955,610,2943,159
1545210723,-1063,-122,-1764,366,2521,38
1545230712,-593,49,-1504,355,602,-326
1545250701,-907,-312,-1918,-847,-4287,-34
1545270690,-1032,-220,-1616,-818,-2628,-1038
1545290679,-1559,-55,-1739,816,213,-2278
1545310668,-1245,-143,-1718,-428,-1428,-128
1545330657,-1302,-286,-1625,-225,-477,44
1545350646,-1137,-112,-1820,74,470,-12
1545370635,-1387,-246,-1546,-92,-1450,-59
1545390625,-1332,-218,-1536,84,103,-172
1545410614,-1343,-213,-1669,-177,-117,-19
1545430603,-1277,-171,-1605,18,-164,-28
1545450592,-1343,-211,-1602,36,-115,-62
1545470581,-1241,-185,-1605,172,326,-122
1545490570,-1269,-220,-1632,35,-31,30
1545510559,-1380,-175,-1619,-125,-332,63
1545530548,-1350,-184,-1602,13,31,-52
1545550537,-1301,-214,-1589,10,60,-90
1545570526,-1310,-207,-1609,13,104,-50
1545590515,-1289,-236,-1607,42,189,-65
1545610504,-1284,-214,-1574,48,157,-44
1545630493,-1320,-232,-1640,-105,-228,64
1545650482,-1312,-205,-1647,-27,31,31
1545670471,-1263,-209,-1632,74,291,4
1545690460,-1281,-206,-1629,-19,72,30
1545710449,-1280,-198,-1628,-6,81,6
1545730438,-1269,-184,-1652,14,177,5
1545750427,-1267,-188,-1655,-12,152,-3
1545770416,-1281,-189,-1645,-13,169,25
1545790405,-1260,-191,-1658,-7,189,44
1545810394,-1236,-189,-1661,11,227,15
1545830383,-1199,-181,-1674,13,213,-1
1545850372,-1190,-198,-1681,5,169,13
1545870361,-1186,-188,-1688,-9,109,43
1545890350,-1223,-195,-1674,-37,0,103
1545910339,-1211,-188,-1670,-43,-31,153
1545930328,-1205,-186,-1670,-21,10,127
1545950317,-1218,-177,-1664,-55,-55,84
1545970306,-1260,-108,-1695,-73,-129,71
1545990295,-1336,-211,-1715,387,450,222
1546010284,-1145,-165,-1675,451,942,32
1546030273,-1227,-236,-1748,209,572,161
1546050262,-1131,-216,-1817,178,882,50
1546070251,-1205,-140,-1798,123,1285,-34
1546090240,-1205,-140,-1798,59,1352,532
1546110229,-1171,-135,-1810,59,1352,532
1546130218,-682,-277,-1891,-75,1034,634
1546150207,-867,-326,-1896,-683,-580,-911
1546170196,-1245,-64,-1711,44,-578,-1602
1546190185,-1012,-291,-1847,178,-248,-319
1546210174,-995,-440,-1874,195,-123,-586
1546230163,-1122,-315,-1901,307,418,-1128
1546250152,-1226,-344,-2058,395,780,-1263
1546270141,-1220,-250,-2115,517,1057,-1395
1546290130,-1031,-185,-2095,598,1122,-1103
1546310119,-891,-266,-2064,546,1072,-857
1546330108,-1012,-412,-2128,664,844,-801
1546350097,-972,-442,-2112,828,744,-1150
1546370086,-675,-409,-2068,922,813,-1388
1546390075,-614,-743,-2089,923,960,-1234
1546410064,-938,-898,-2185,1223,1180,-1772
1546430053,-764,-859,-2052,1494,1491,-2380
1546450042,-255,-840,-1726,1805,1371,-2714
1546470031,-374,-768,-1566,1825,1193,-2646
1546490020,-141,-1209,-1646,1759,1092,-2253
1546510009,-197,-1437,-1735,2107,1123,-2069
1546529998,-277,-1311,-1539,2520,1495,-2456
1546549987,-272,-1192,-1327,2754,1357,-2251
1546569976,36,-1144,-1144,2681,781,-1869
1546589965,277,-1514,-1221,2436,207,-1317
1546609954,317,-1651,-1197,2420,251,-1254
1546629943,242,-1562,-1020,2459,487,-1555
1546649932,325,-1586,-983,2444,418,-1327
1546669921,645,-1722,-991,2428,84,-1002
1546689910,614,-1341,-544,2341,371,-1711
1546709899,927,-825,48,1437,268,-1019
1546729888,1585,-1008,190,-47,-185,686
1546749877,1458,-1885,-384,-1240,393,1300
1546769866,312,-2370,-1295,-1128,1113,1510
1546789855,114,-2662,-1594,-197,1124,1626
1546809844,-160,-3088,-1835,1097,2159,311
1546829833,61,-2542,-1686,2305,4080,-2733
1546849822,524,-1720,-1277,3622,4156,-4805
1546869812,462,-1530,-1181,4033,3678,-3956
1546889801,851,-2145,-1243,4213,3673,-3089
1546909790,642,-2054,-1168,4970,3604,-2451
1546929779,659,-1136,-470,5693,4112,-2827
1546949768,1341,-561,521,5584,3855,-2874
1546969757,1237,-604,884,4829,3211,-2452
1546989746,994,-114,1331,4079,3274,-2272
1547009735,1438,210,2308,2820,2790,-1105
1547029724,1367,-396,1886,1372,1208,229
1547049713,1241,-797,1474,1007,784,-107
1547069702,1193,-383,1786,882,430,-639
1547089691,1257,-220,1813,-61,-1331,63
1547109680,1189,-191,1650,-1561,-2948,1794
1547129669,964,-97,1560,-3042,-3792,3535
1547149658,728,-260,1216,-4241,-4370,3990
1547169647,691,-730,733,-5053,-4445,3915
1547189636,539,-1282,110,-5318,-3771,3674
1547209625,715,-1979,-242,-4892,-2929,3316
1547229614,896,-2527,-440,-3796,-2038,2433
1547249603,863,-2599,-508,-2462,-1062,1548
1547269592,692,-2203,-508,-1629,-777,1186
1547289581,574,-2069,-599,-1646,-1351,1500
1547309570,503,-2162,-789,-2170,-2365,2104
1547329559,367,-2442,-1167,-2376,-3300,3277
1547349548,248,-2348,-1344,-1722,-3484,3314
1547369537,-10,-2124,-1313,-937,-2891,2497
1547389526,19,-1814,-1035,-422,-2234,1695
1547409515,-167,-1741,-1203,-267,-1868,1110
1547429504,-197,-1738,-1307,-223,-1706,1134
1547449493,-90,-1835,-1212,-165,-2164,1053
1547469482,1,-1813,-1005,98,-2055,180
1547489471,57,-1614,-663,271,-916,-147
1547509460,-82,-1682,-813,36,-416,216
1547529449,-79,-1901,-883,-463,-553,484
1547549438,-116,-1929,-852,-817,-746,950
1547569427,-542,-2221,-1360,-819,-704,1252
1547589416,-631,-2132,-1351,-344,-337,721
1547609405,-223,-1782,-697,129,-380,162
1547629394,-77,-1651,-430,206,-139,-12
1547649383,-125,-1692,-601,-40,378,-99
1547669372,-311,-1687,-919,-488,83,499
1547689361,-511,-1900,-1112,-605,-272,1129
1547709350,-470,-1866,-1012,-331,-157,727
1547729339,-394,-1881,-911,-254,-497,1105
1547749328,-678,-1951,-1046,-378,-545,1867
1547769317,-792,-1744,-982,-359,-415,2002
1547789306,-808,-1358,-684,-255,-309,1756
1547809295,-782,-1204,-669,-115,-13,1138
1547829284,-1029,-1254,-1143,-98,39,554
1547849273,-1033,-1316,-1143,-183,-603,565
1547869262,-862,-900,-607,-302,-1283,693
1547889251,-1009,-1511,-992,-420,-1668,891
1547909240,-1470,-2737,-1869,-101,-780,249
1547929229,-1457,-2079,-1481,648,106,-633
1547949218,-1250,-1771,-967,579,-991,694
1547969207,-1163,-2117,-1312,389,-884,1192
1547989196,-705,-1972,-993,396,-298,1194
1548009185,-1299,-1651,-1161,704,-245,1274
1548029174,-983,-1207,-834,901,854,537
1548049163,-944,-1187,-793,736,665,609
1548069152,-1097,-1603,-1364,751,872,35
1548089141,-829,-1724,-1238,1048,728,-287
1548109130,-924,-1290,-588,935,116,502
1548129119,-1253,-1379,-880,742,702,-227
1548149108,-1207,-1275,-841,978,851,-1235
1548169097,-657,-1491,-766,1256,814,-1886
1548189086,-311,-1590,-466,871,763,-814
1548209075,-609,-1382,-382,292,354,429
1548229064,-883,-1185,-429,41,169,542
1548249053,-930,-1181,-531,-121,272,208
1548269042,-867,-1324,-590,-285,391,61
1548289031,-1017,-1766,-918,-426,542,6
1548309020,-979,-1461,-570,-403,639,-174
1548329010,-1157,-1454,-613,-579,173,-198
1548348999,-1138,-1645,-695,-524,28,-463
1548368988,-1061,-1728,-620,-449,250,-709
1548388977,-1174,-1989,-1026,-622,732,-1191
1548408966,-1541,-2094,-1497,-720,757,-941
1548428955,-1172,-1964,-1139,-327,830,-952
1548448944,-650,-1857,-928,-157,959,-1477
1548468933,-472,-1900,-903,-389,776,-896
1548488922,-620,-1886,-1062,-418,892,-597
1548508911,-852,-1673,-1044,-245,1008,-445
1548528900,-840,-1905,-1155,-54,1208,-843
1548548889,-893,-1890,-1205,164,1459,-1329
1548568878,-882,-1757,-1186,233,1160,-1419
1548588867,-882,-1757,-1186,233,1160,-1419
1548608856,-837,-1755,-1170,298,776,-1267
1548628845,-938,-1637,-1211,518,483,-1306
1548648834,-667,-1735,-1148,624,247,-1824
1548668823,214,-1987,-710,688,197,-2025
1548688812,463,-1856,-516,412,674,-956
1548708801,48,-1627,-600,11,875,74
1548728790,-239,-1586,-863,10,1191,-374
1548748779,-58,-1963,-1216,381,1438,-1449
1548768768,127,-2267,-1239,959,1179,-1559
1548788757,58,-2036,-911,1247,992,-1032
1548808746,-36,-1990,-832,1248,955,-879
1548828735,-46,-2032,-856,1511,1263,-1270
1548848724,-18,-1828,-758,1853,1164,-1858
1548868713,143,-1736,-632,1961,731,-2022
1548888702,537,-1313,-134,1750,299,-2394
1548908691,989,-1847,-77,808,-409,-1709
1548928680,1314,-2464,-327,-44,-845,-369
1548948669,1347,-2511,-533,-67,-661,84
1548968658,1155,-2422,-625,528,25,-31
1548988647,1026,-1779,-303,1125,598,-297
1549008636,969,-1763,-244,1177,470,-411
1549028625,1071,-1923,-164,1200,330,-745
1549048614,899,-1866,-251,1046,330,-620
1549068603,768,-1660,-111,1007,453,-564
1549088592,572,-1371,114,774,692,-731
1549108581,593,-1925,-292,244,747,-502
